datetime,symbol,open,high,low,close,volume
2025-07-29 23:30:00,BINANCE:ETHUSDT,3765.15,3766.65,3745.11,3750.81,5872.0891
2025-07-29 23:45:00,BINANCE:ETHUSDT,3750.81,3765.5,3745.82,3765.5,3046.1691
2025-07-30 00:00:00,BINANCE:ETHUSDT,3765.5,3769.52,3753.44,3768.51,3906.7575
2025-07-30 00:15:00,BINANCE:ETHUSDT,3768.51,3772.9,3758.58,3763.86,3209.6675
2025-07-30 00:30:00,BINANCE:ETHUSDT,3763.86,3772.4,3760.83,3763.25,2262.6568
2025-07-30 00:45:00,BINANCE:ETHUSDT,3763.24,3785.49,3763.24,3781.14,2731.3997
2025-07-30 01:00:00,BINANCE:ETHUSDT,3781.14,3787.71,3759.49,3763.62,4700.3507
2025-07-30 01:15:00,BINANCE:ETHUSDT,3763.62,3781.78,3763.62,3781.78,2413.6695
2025-07-30 01:30:00,BINANCE:ETHUSDT,3781.77,3786.45,3778.71,3784.69,2122.564
2025-07-30 01:45:00,BINANCE:ETHUSDT,3784.69,3795.25,3783.17,3792.59,2499.6106
2025-07-30 02:00:00,BINANCE:ETHUSDT,3792.6,3794.49,3783.88,3786.44,2933.6458
2025-07-30 02:15:00,BINANCE:ETHUSDT,3786.45,3795.42,3784.83,3791.19,1733.4075
2025-07-30 02:30:00,BINANCE:ETHUSDT,3791.19,3801.77,3785.59,3785.59,3186.7742
2025-07-30 02:45:00,BINANCE:ETHUSDT,3785.59,3795.0,3783.68,3793.79,1689.4629
2025-07-30 03:00:00,BINANCE:ETHUSDT,3793.79,3794.64,3778.69,3788.11,3103.6269
2025-07-30 03:15:00,BINANCE:ETHUSDT,3788.11,3790.84,3770.65,3771.56,2807.9885
2025-07-30 03:30:00,BINANCE:ETHUSDT,3771.56,3775.93,3759.54,3766.99,3813.5653
2025-07-30 03:45:00,BINANCE:ETHUSDT,3767.0,3776.6,3756.0,3775.0,3265.1225
2025-07-30 04:00:00,BINANCE:ETHUSDT,3775.0,3785.39,3772.05,3782.35,2016.0941
2025-07-30 04:15:00,BINANCE:ETHUSDT,3782.36,3784.13,3761.56,3770.3,2723.6764
2025-07-30 04:30:00,BINANCE:ETHUSDT,3770.31,3796.81,3768.76,3795.0,4241.2452
2025-07-30 04:45:00,BINANCE:ETHUSDT,3795.0,3812.16,3788.36,3791.73,10705.6274
2025-07-30 05:00:00,BINANCE:ETHUSDT,3791.73,3815.5,3784.68,3815.01,3165.6832
2025-07-30 05:15:00,BINANCE:ETHUSDT,3815.0,3816.26,3801.2,3806.81,3915.6884
2025-07-30 05:30:00,BINANCE:ETHUSDT,3806.81,3822.0,3800.01,3816.43,6300.8797
2025-07-30 05:45:00,BINANCE:ETHUSDT,3816.43,3820.76,3810.83,3812.83,4081.0497
2025-07-30 06:00:00,BINANCE:ETHUSDT,3812.84,3819.56,3805.49,3816.38,3409.707
2025-07-30 06:15:00,BINANCE:ETHUSDT,3816.38,3820.76,3811.4,3820.76,4821.9438
2025-07-30 06:30:00,BINANCE:ETHUSDT,3820.76,3822.46,3817.5,3819.25,3345.9991
2025-07-30 06:45:00,BINANCE:ETHUSDT,3819.25,3828.71,3812.26,3817.47,3629.3145
2025-07-30 07:00:00,BINANCE:ETHUSDT,3817.46,3825.38,3816.79,3821.65,1518.6346
2025-07-30 07:15:00,BINANCE:ETHUSDT,3821.69,3822.77,3817.0,3817.01,1539.1547
2025-07-30 07:30:00,BINANCE:ETHUSDT,3817.0,3817.0,3799.56,3809.43,3787.1272
2025-07-30 07:45:00,BINANCE:ETHUSDT,3809.44,3810.46,3801.89,3808.57,2292.0107
2025-07-30 08:00:00,BINANCE:ETHUSDT,3808.56,3814.35,3792.02,3792.57,4041.2545
2025-07-30 08:15:00,BINANCE:ETHUSDT,3792.56,3810.72,3786.87,3809.42,4140.894
2025-07-30 08:30:00,BINANCE:ETHUSDT,3809.42,3811.33,3800.69,3805.28,1957.1829
2025-07-30 08:45:00,BINANCE:ETHUSDT,3805.29,3815.38,3795.38,3810.23,3307.2351
2025-07-30 09:00:00,BINANCE:ETHUSDT,3810.24,3821.51,3809.26,3817.02,4873.8682
2025-07-30 09:15:00,BINANCE:ETHUSDT,3817.01,3822.09,3815.55,3821.99,2963.2913
2025-07-30 09:30:00,BINANCE:ETHUSDT,3821.99,3829.0,3817.11,3826.11,3485.823
2025-07-30 09:45:00,BINANCE:ETHUSDT,3826.11,3830.21,3822.46,3824.95,3331.3718
2025-07-30 10:00:00,BINANCE:ETHUSDT,3824.95,3834.03,3817.65,3820.41,4624.3966
2025-07-30 10:15:00,BINANCE:ETHUSDT,3820.41,3829.13,3815.64,3829.13,3040.149
2025-07-30 10:30:00,BINANCE:ETHUSDT,3829.13,3832.17,3813.29,3820.23,3235.6573
2025-07-30 10:45:00,BINANCE:ETHUSDT,3820.23,3820.41,3803.93,3811.44,4121.2935
2025-07-30 11:00:00,BINANCE:ETHUSDT,3811.44,3823.39,3799.67,3802.53,5198.4483
2025-07-30 11:15:00,BINANCE:ETHUSDT,3802.53,3819.07,3797.54,3818.43,3975.2579
2025-07-30 11:30:00,BINANCE:ETHUSDT,3818.43,3823.89,3808.5,3822.88,2777.2687
2025-07-30 11:45:00,BINANCE:ETHUSDT,3822.89,3825.73,3815.64,3815.65,2592.627
2025-07-30 12:00:00,BINANCE:ETHUSDT,3815.65,3819.95,3805.48,3805.53,3352.5337
2025-07-30 12:15:00,BINANCE:ETHUSDT,3805.53,3808.96,3795.91,3796.53,3630.3382
2025-07-30 12:30:00,BINANCE:ETHUSDT,3796.54,3797.15,3775.0,3779.68,9367.6895
2025-07-30 12:45:00,BINANCE:ETHUSDT,3779.69,3789.2,3775.66,3786.51,5495.0575
2025-07-30 13:00:00,BINANCE:ETHUSDT,3786.51,3800.38,3786.5,3798.43,3049.5854
2025-07-30 13:15:00,BINANCE:ETHUSDT,3798.44,3802.62,3790.91,3798.95,1666.5147
2025-07-30 13:30:00,BINANCE:ETHUSDT,3798.94,3807.22,3792.77,3802.9,2867.6323
2025-07-30 13:45:00,BINANCE:ETHUSDT,3802.9,3803.69,3768.23,3773.99,5963.0702
2025-07-30 14:00:00,BINANCE:ETHUSDT,3774.0,3786.0,3770.27,3781.96,2729.1421
2025-07-30 14:15:00,BINANCE:ETHUSDT,3781.95,3782.95,3753.63,3755.01,9438.0696
2025-07-30 14:30:00,BINANCE:ETHUSDT,3755.01,3766.92,3752.12,3752.12,4221.072
2025-07-30 14:45:00,BINANCE:ETHUSDT,3752.12,3760.0,3744.16,3758.18,8132.195
2025-07-30 15:00:00,BINANCE:ETHUSDT,3758.18,3764.08,3749.74,3760.28,4933.4668
2025-07-30 15:15:00,BINANCE:ETHUSDT,3760.29,3781.74,3751.6,3775.05,6984.0799
2025-07-30 15:30:00,BINANCE:ETHUSDT,3775.09,3785.06,3764.0,3769.7,6796.4896
2025-07-30 15:45:00,BINANCE:ETHUSDT,3769.69,3780.56,3768.51,3774.24,2876.0954
2025-07-30 16:00:00,BINANCE:ETHUSDT,3774.23,3785.93,3765.0,3771.32,4935.4884
2025-07-30 16:15:00,BINANCE:ETHUSDT,3771.31,3782.75,3755.35,3756.09,5766.3027
2025-07-30 16:30:00,BINANCE:ETHUSDT,3756.1,3774.64,3750.39,3766.71,5739.0506
2025-07-30 16:45:00,BINANCE:ETHUSDT,3766.72,3775.54,3755.8,3766.68,5466.9617
2025-07-30 17:00:00,BINANCE:ETHUSDT,3766.67,3780.5,3764.05,3780.22,2741.6248
2025-07-30 17:15:00,BINANCE:ETHUSDT,3780.22,3786.62,3770.8,3775.07,3453.7588
2025-07-30 17:30:00,BINANCE:ETHUSDT,3775.08,3796.11,3775.08,3795.2,5684.7988
2025-07-30 17:45:00,BINANCE:ETHUSDT,3795.2,3832.0,3790.64,3819.52,13175.1726
2025-07-30 18:00:00,BINANCE:ETHUSDT,3819.52,3822.6,3785.0,3791.15,9393.9082
2025-07-30 18:15:00,BINANCE:ETHUSDT,3791.15,3802.0,3780.6,3785.55,5978.8064
2025-07-30 18:30:00,BINANCE:ETHUSDT,3785.54,3796.66,3777.33,3792.6,3665.6081
2025-07-30 18:45:00,BINANCE:ETHUSDT,3792.6,3800.88,3788.42,3797.25,2939.8175
2025-07-30 19:00:00,BINANCE:ETHUSDT,3797.25,3798.32,3780.88,3790.9,3747.2833
2025-07-30 19:15:00,BINANCE:ETHUSDT,3790.9,3817.0,3788.68,3799.7,6803.553
2025-07-30 19:30:00,BINANCE:ETHUSDT,3799.67,3803.6,3785.73,3788.05,5411.7612
2025-07-30 19:45:00,BINANCE:ETHUSDT,3788.05,3795.92,3785.54,3795.92,2462.8305
2025-07-30 20:00:00,BINANCE:ETHUSDT,3795.92,3805.67,3791.91,3796.72,2225.0694
2025-07-30 20:15:00,BINANCE:ETHUSDT,3796.73,3811.61,3792.75,3803.64,3386.7432
2025-07-30 20:30:00,BINANCE:ETHUSDT,3803.63,3815.0,3800.35,3812.21,2717.865
2025-07-30 20:45:00,BINANCE:ETHUSDT,3812.21,3813.22,3798.69,3805.14,2667.0889
2025-07-30 21:00:00,BINANCE:ETHUSDT,3805.15,3822.0,3779.87,3799.84,12301.813
2025-07-30 21:15:00,BINANCE:ETHUSDT,3799.85,3815.0,3796.0,3807.56,5818.4763
2025-07-30 21:30:00,BINANCE:ETHUSDT,3807.56,3813.84,3780.36,3792.69,10755.6338
2025-07-30 21:45:00,BINANCE:ETHUSDT,3792.74,3796.0,3737.0,3738.37,31430.5539
2025-07-30 22:00:00,BINANCE:ETHUSDT,3738.37,3738.37,3677.65,3716.47,48983.8161
2025-07-30 22:15:00,BINANCE:ETHUSDT,3716.47,3726.35,3706.23,3722.22,13328.8051
2025-07-30 22:30:00,BINANCE:ETHUSDT,3722.22,3747.99,3713.61,3745.23,11900.7967
2025-07-30 22:45:00,BINANCE:ETHUSDT,3745.23,3772.94,3740.0,3760.68,11746.5517
2025-07-30 23:00:00,BINANCE:ETHUSDT,3760.67,3785.26,3757.25,3782.56,7719.6366
2025-07-30 23:15:00,BINANCE:ETHUSDT,3782.56,3787.63,3768.0,3768.84,5199.6821
2025-07-30 23:30:00,BINANCE:ETHUSDT,3768.83,3779.2,3758.44,3769.59,4789.0655
2025-07-30 23:45:00,BINANCE:ETHUSDT,3769.6,3773.6,3762.94,3770.64,2991.5752
2025-07-31 00:00:00,BINANCE:ETHUSDT,3770.64,3775.16,3765.01,3765.94,2317.5765
2025-07-31 00:15:00,BINANCE:ETHUSDT,3765.94,3767.44,3751.79,3751.79,2886.3202
2025-07-31 00:30:00,BINANCE:ETHUSDT,3751.79,3762.08,3742.79,3743.5,4384.5288
2025-07-31 00:45:00,BINANCE:ETHUSDT,3743.5,3767.7,3743.5,3763.1,3590.0175
2025-07-31 01:00:00,BINANCE:ETHUSDT,3763.09,3771.42,3758.45,3765.15,2409.8921
2025-07-31 01:15:00,BINANCE:ETHUSDT,3765.15,3770.42,3756.25,3761.39,2905.1752
2025-07-31 01:30:00,BINANCE:ETHUSDT,3761.38,3766.12,3756.06,3762.36,2271.4533
2025-07-31 01:45:00,BINANCE:ETHUSDT,3762.36,3766.27,3758.43,3764.02,1671.5219
2025-07-31 02:00:00,BINANCE:ETHUSDT,3764.01,3781.6,3763.04,3781.59,4973.6145
2025-07-31 02:15:00,BINANCE:ETHUSDT,3781.58,3789.0,3778.9,3789.0,4072.2236
2025-07-31 02:30:00,BINANCE:ETHUSDT,3788.99,3811.93,3788.5,3805.53,10087.3151
2025-07-31 02:45:00,BINANCE:ETHUSDT,3805.54,3811.3,3802.36,3810.0,5544.6099
2025-07-31 03:00:00,BINANCE:ETHUSDT,3810.0,3810.0,3801.53,3809.31,5713.2981
2025-07-31 03:15:00,BINANCE:ETHUSDT,3809.3,3825.52,3805.13,3825.2,7297.8676
2025-07-31 03:30:00,BINANCE:ETHUSDT,3825.2,3847.64,3820.0,3842.89,13289.661
2025-07-31 03:45:00,BINANCE:ETHUSDT,3842.89,3849.99,3835.18,3843.92,7917.0531
2025-07-31 04:00:00,BINANCE:ETHUSDT,3843.93,3845.23,3833.99,3839.79,4643.5691
2025-07-31 04:15:00,BINANCE:ETHUSDT,3839.79,3846.63,3829.37,3846.63,7564.9838
2025-07-31 04:30:00,BINANCE:ETHUSDT,3846.63,3850.62,3838.01,3841.23,7286.0146
2025-07-31 04:45:00,BINANCE:ETHUSDT,3841.23,3844.18,3832.48,3838.0,4389.1578
2025-07-31 05:00:00,BINANCE:ETHUSDT,3837.99,3846.09,3831.96,3842.73,4529.0663
2025-07-31 05:15:00,BINANCE:ETHUSDT,3842.73,3845.48,3838.0,3844.01,4135.8118
2025-07-31 05:30:00,BINANCE:ETHUSDT,3844.01,3862.08,3844.01,3861.54,8060.3343
2025-07-31 05:45:00,BINANCE:ETHUSDT,3861.55,3864.49,3853.72,3862.92,6862.3427
2025-07-31 06:00:00,BINANCE:ETHUSDT,3862.93,3866.11,3855.99,3860.63,7496.8746
2025-07-31 06:15:00,BINANCE:ETHUSDT,3860.62,3862.48,3857.27,3861.49,3734.9726
2025-07-31 06:30:00,BINANCE:ETHUSDT,3861.48,3863.09,3856.28,3860.03,3700.5185
2025-07-31 06:45:00,BINANCE:ETHUSDT,3860.03,3868.0,3859.09,3863.31,3673.4821
2025-07-31 07:00:00,BINANCE:ETHUSDT,3863.31,3865.34,3858.67,3860.61,2733.8621
2025-07-31 07:15:00,BINANCE:ETHUSDT,3860.61,3861.3,3854.77,3855.86,3608.1914
2025-07-31 07:30:00,BINANCE:ETHUSDT,3855.86,3869.0,3855.86,3862.16,3862.9728
2025-07-31 07:45:00,BINANCE:ETHUSDT,3862.15,3871.15,3862.15,3871.04,3634.4417
2025-07-31 08:00:00,BINANCE:ETHUSDT,3871.05,3871.05,3859.82,3859.83,4425.5573
2025-07-31 08:15:00,BINANCE:ETHUSDT,3859.82,3864.07,3856.81,3859.97,3161.4907
2025-07-31 08:30:00,BINANCE:ETHUSDT,3859.97,3865.45,3859.0,3861.41,2195.8525
2025-07-31 08:45:00,BINANCE:ETHUSDT,3861.4,3862.23,3855.61,3859.15,3994.1642
2025-07-31 09:00:00,BINANCE:ETHUSDT,3859.14,3862.0,3855.12,3857.05,3873.092
2025-07-31 09:15:00,BINANCE:ETHUSDT,3857.06,3865.91,3857.05,3862.09,2644.8635
2025-07-31 09:30:00,BINANCE:ETHUSDT,3862.09,3871.93,3858.58,3868.71,4128.0718
2025-07-31 09:45:00,BINANCE:ETHUSDT,3868.71,3878.67,3868.71,3874.08,5728.5866
2025-07-31 10:00:00,BINANCE:ETHUSDT,3874.08,3877.16,3866.11,3868.67,3846.708
2025-07-31 10:15:00,BINANCE:ETHUSDT,3868.67,3874.79,3866.53,3866.97,3477.6376
2025-07-31 10:30:00,BINANCE:ETHUSDT,3866.97,3866.98,3861.24,3862.58,3055.6107
2025-07-31 10:45:00,BINANCE:ETHUSDT,3862.59,3868.34,3861.37,3863.81,2926.7435
2025-07-31 11:00:00,BINANCE:ETHUSDT,3863.81,3865.18,3858.02,3862.99,4421.1164
2025-07-31 11:15:00,BINANCE:ETHUSDT,3862.99,3870.08,3862.7,3868.08,2202.4523
2025-07-31 11:30:00,BINANCE:ETHUSDT,3868.08,3873.28,3864.78,3873.17,1754.8408
2025-07-31 11:45:00,BINANCE:ETHUSDT,3873.16,3873.17,3863.15,3863.7,2248.1664
2025-07-31 12:00:00,BINANCE:ETHUSDT,3863.7,3863.7,3858.7,3860.45,2463.3951
2025-07-31 12:15:00,BINANCE:ETHUSDT,3860.44,3863.87,3859.79,3862.7,1943.576
2025-07-31 12:30:00,BINANCE:ETHUSDT,3862.71,3862.71,3857.14,3857.73,1951.961
2025-07-31 12:45:00,BINANCE:ETHUSDT,3857.74,3866.97,3855.16,3863.08,3532.4755
2025-07-31 13:00:00,BINANCE:ETHUSDT,3863.08,3866.87,3856.91,3862.34,2374.1652
2025-07-31 13:15:00,BINANCE:ETHUSDT,3862.34,3863.63,3856.33,3857.05,3294.7502
2025-07-31 13:30:00,BINANCE:ETHUSDT,3857.06,3863.0,3853.3,3863.0,3195.2729
2025-07-31 13:45:00,BINANCE:ETHUSDT,3863.0,3864.58,3854.97,3855.48,2915.5468
2025-07-31 14:00:00,BINANCE:ETHUSDT,3855.48,3858.21,3840.44,3848.25,4965.0454
2025-07-31 14:15:00,BINANCE:ETHUSDT,3848.25,3848.25,3832.14,3837.12,7131.7896
2025-07-31 14:30:00,BINANCE:ETHUSDT,3837.14,3846.03,3835.0,3836.2,5924.9114
2025-07-31 14:45:00,BINANCE:ETHUSDT,3836.2,3838.63,3826.3,3838.46,5034.6795
2025-07-31 15:00:00,BINANCE:ETHUSDT,3838.45,3845.09,3833.64,3838.51,2778.5039
2025-07-31 15:15:00,BINANCE:ETHUSDT,3838.51,3843.16,3827.0,3843.03,3957.546
2025-07-31 15:30:00,BINANCE:ETHUSDT,3843.04,3843.8,3823.17,3827.06,4927.9365
2025-07-31 15:45:00,BINANCE:ETHUSDT,3827.06,3838.71,3822.95,3835.0,4127.6909
2025-07-31 16:00:00,BINANCE:ETHUSDT,3835.0,3835.18,3806.65,3808.41,9163.675
2025-07-31 16:15:00,BINANCE:ETHUSDT,3808.41,3816.98,3791.97,3801.55,11080.2241
2025-07-31 16:30:00,BINANCE:ETHUSDT,3801.55,3812.79,3786.44,3799.66,10212.6788
2025-07-31 16:45:00,BINANCE:ETHUSDT,3799.66,3814.39,3795.5,3807.57,6287.6136
2025-07-31 17:00:00,BINANCE:ETHUSDT,3807.57,3815.84,3790.01,3795.84,7784.4311
2025-07-31 17:15:00,BINANCE:ETHUSDT,3795.84,3795.84,3766.66,3774.88,14556.9889
2025-07-31 17:30:00,BINANCE:ETHUSDT,3774.89,3788.57,3770.26,3774.01,6969.8595
2025-07-31 17:45:00,BINANCE:ETHUSDT,3774.01,3782.76,3768.3,3768.97,5281.3068
2025-07-31 18:00:00,BINANCE:ETHUSDT,3768.97,3779.63,3762.27,3774.42,5834.607
2025-07-31 18:15:00,BINANCE:ETHUSDT,3774.41,3788.63,3774.07,3783.72,5442.0721
2025-07-31 18:30:00,BINANCE:ETHUSDT,3783.71,3797.93,3783.0,3794.95,6244.4703
2025-07-31 18:45:00,BINANCE:ETHUSDT,3794.95,3797.54,3778.0,3788.38,5309.793
2025-07-31 19:00:00,BINANCE:ETHUSDT,3788.39,3795.0,3781.5,3792.04,3613.4531
2025-07-31 19:15:00,BINANCE:ETHUSDT,3792.05,3804.53,3786.0,3794.41,3984.5002
2025-07-31 19:30:00,BINANCE:ETHUSDT,3794.41,3819.0,3794.41,3810.39,10146.793
2025-07-31 19:45:00,BINANCE:ETHUSDT,3810.4,3812.6,3792.96,3804.17,5832.2172
2025-07-31 20:00:00,BINANCE:ETHUSDT,3804.17,3804.91,3782.18,3791.99,5764.483
2025-07-31 20:15:00,BINANCE:ETHUSDT,3791.98,3802.94,3773.74,3779.75,5847.3869
2025-07-31 20:30:00,BINANCE:ETHUSDT,3779.76,3792.43,3775.19,3788.01,3969.497
2025-07-31 20:45:00,BINANCE:ETHUSDT,3788.01,3793.04,3768.05,3775.83,5277.1362
2025-07-31 21:00:00,BINANCE:ETHUSDT,3775.89,3781.51,3749.0,3755.34,13632.5646
2025-07-31 21:15:00,BINANCE:ETHUSDT,3755.33,3777.99,3749.0,3776.78,6815.148
2025-07-31 21:30:00,BINANCE:ETHUSDT,3776.77,3787.12,3775.64,3781.36,4001.3646
2025-07-31 21:45:00,BINANCE:ETHUSDT,3781.35,3788.5,3770.58,3775.58,3610.5112
2025-07-31 22:00:00,BINANCE:ETHUSDT,3775.58,3781.18,3752.59,3754.69,5372.8324
2025-07-31 22:15:00,BINANCE:ETHUSDT,3754.69,3765.82,3747.11,3754.27,6921.8825
2025-07-31 22:30:00,BINANCE:ETHUSDT,3754.28,3760.8,3746.0,3752.21,6901.2069
2025-07-31 22:45:00,BINANCE:ETHUSDT,3752.2,3755.21,3735.0,3737.72,7963.5704
2025-07-31 23:00:00,BINANCE:ETHUSDT,3737.71,3748.89,3718.0,3727.13,12851.5245
2025-07-31 23:15:00,BINANCE:ETHUSDT,3727.14,3742.32,3722.49,3739.58,4972.6462
2025-07-31 23:30:00,BINANCE:ETHUSDT,3739.59,3745.0,3724.02,3735.0,5078.5648
2025-07-31 23:45:00,BINANCE:ETHUSDT,3735.01,3741.43,3731.45,3735.03,2553.4928
2025-08-01 00:00:00,BINANCE:ETHUSDT,3735.03,3755.15,3732.57,3738.62,4272.2055
2025-08-01 00:15:00,BINANCE:ETHUSDT,3738.62,3750.0,3738.24,3749.49,4353.6763
2025-08-01 00:30:00,BINANCE:ETHUSDT,3749.49,3758.56,3741.3,3744.75,3465.7462
2025-08-01 00:45:00,BINANCE:ETHUSDT,3744.75,3747.82,3710.0,3731.26,7274.5113
2025-08-01 01:00:00,BINANCE:ETHUSDT,3731.25,3731.25,3711.16,3720.19,5161.0251
2025-08-01 01:15:00,BINANCE:ETHUSDT,3720.18,3727.77,3710.0,3720.31,4573.8011
2025-08-01 01:30:00,BINANCE:ETHUSDT,3720.32,3721.33,3702.36,3709.43,6790.718
2025-08-01 01:45:00,BINANCE:ETHUSDT,3709.42,3716.61,3702.64,3709.33,3839.6834
2025-08-01 02:00:00,BINANCE:ETHUSDT,3709.34,3729.62,3708.19,3726.97,5759.1715
2025-08-01 02:15:00,BINANCE:ETHUSDT,3726.97,3726.97,3708.51,3708.86,2627.2009
2025-08-01 02:30:00,BINANCE:ETHUSDT,3708.86,3709.48,3684.33,3695.84,14797.3202
2025-08-01 02:45:00,BINANCE:ETHUSDT,3695.84,3701.98,3688.67,3698.39,5763.6892
2025-08-01 03:00:00,BINANCE:ETHUSDT,3698.39,3698.89,3658.62,3658.96,15714.2416
2025-08-01 03:15:00,BINANCE:ETHUSDT,3658.97,3699.28,3658.18,3690.52,10925.0119
2025-08-01 03:30:00,BINANCE:ETHUSDT,3690.51,3692.25,3674.19,3677.6,2461.4149
